Frame,q0,qx,qy,qz,X,Y,Z,err
110734,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110750,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110766,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110774,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110790,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110798,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110814,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110822,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110830,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110846,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110854,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110870,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110878,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110886,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110902,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110910,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110926,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110942,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110950,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110958,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110974,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110982,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
110990,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111006,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111014,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111030,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111038,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111054,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111070,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111086,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111094,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111118,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111126,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111150,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111174,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111182,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111198,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111206,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111222,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111238,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111254,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111262,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111278,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111294,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111318,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111334,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111342,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111350,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111366,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111390,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111422,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111446,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111454,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111478,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111502,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111510,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111534,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111558,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111590,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111614,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111622,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111646,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111654,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111662,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111678,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111686,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111702,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111710,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111718,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111734,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111758,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111798,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111814,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111822,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111830,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111846,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111854,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111870,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111878,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111886,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111902,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111910,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111926,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111934,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111950,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111958,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111966,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111982,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
111990,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112006,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112014,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112022,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112038,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112046,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112070,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112086,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112094,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112102,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112118,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112126,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112150,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112158,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112174,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112182,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112198,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112206,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112214,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112238,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112254,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112262,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112270,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112294,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112318,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112326,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112342,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112350,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112366,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112382,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112422,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112438,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112454,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112478,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112494,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112510,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112526,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112550,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112582,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112606,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112622,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112638,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112670,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112678,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112694,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112702,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112718,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112726,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112750,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112766,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112774,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112782,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112798,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112806,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112822,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112830,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112838,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112854,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112862,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112878,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112886,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112894,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112910,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112918,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112934,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112942,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112950,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112966,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112974,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112990,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
112998,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113006,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113022,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113030,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113046,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113054,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113078,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113086,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113102,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113118,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113134,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113158,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113174,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113190,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113198,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113214,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113222,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113246,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113254,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113262,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113278,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113302,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113318,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113334,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113342,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113350,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113366,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113390,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113422,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113446,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113454,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113478,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113502,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113510,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113534,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113558,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113590,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113614,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113622,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113638,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113646,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113654,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113670,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113678,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113694,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113702,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113718,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113726,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113734,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113766,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113782,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113790,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113798,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113814,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113822,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113830,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113846,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113854,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113870,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113878,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113886,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113902,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113910,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113926,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113934,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113942,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113958,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113966,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113982,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
113990,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114006,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114014,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114022,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114038,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114046,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114070,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114078,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114094,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114102,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114126,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114134,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114150,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114158,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114182,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114190,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114206,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114214,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114238,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114246,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114262,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114270,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114294,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114318,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114326,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114342,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114350,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114366,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114382,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
114398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
