Format Version,1.25,Take Name,Take 2025-06-05 03.55.40 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-06-05 03.55.41.085 PM,Capture Start Frame,158944,Total Frames in Take,4364,Total Exported Frames,4364,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,key2,key2,key2,key2,key2,key2,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs
,ID,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6
,Parent,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2225,18.541667,4.342819,-5.122959,-2.479443,-15.816552,86.645653,403.175995,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2226,18.550000,3.670895,-5.149852,-2.437490,-15.774656,86.420311,403.299866,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2227,18.558333,3.556585,-5.215487,-2.308739,-15.678480,86.385025,403.345154,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2228,18.566667,3.287112,-5.274758,-2.175512,-15.561258,86.285080,403.360901,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2229,18.575000,3.138654,-5.340403,-2.026758,-15.458770,86.239334,403.419830,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2230,18.583333,3.037609,-5.330533,-1.908068,-15.397392,86.218773,403.440125,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2231,18.591667,2.950772,-5.348319,-1.802747,-15.328883,86.200684,403.439819,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2232,18.600000,2.872511,-5.340671,-1.697865,-15.276827,86.189110,403.466431,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2233,18.608333,2.798792,-5.310921,-1.612752,-15.229938,86.169777,403.501190,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2234,18.616667,2.714692,-5.278852,-1.529517,-15.178393,86.164108,403.526611,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2235,18.625000,2.654790,-5.225798,-1.435948,-15.142530,86.166191,403.535980,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2236,18.633333,2.583576,-5.157556,-1.358232,-15.104736,86.222717,403.536072,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2237,18.641667,2.490232,-5.016309,-1.294233,-15.109140,86.390381,403.532043,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2238,18.650000,2.300563,-4.818143,-1.270293,-15.133178,86.731956,403.525482,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2239,18.658333,1.440419,-4.495943,-1.378312,-15.195227,87.087830,403.605408,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2240,18.666667,1.959445,-3.879488,-1.309488,-15.402960,88.055389,403.553741,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2241,18.675000,3.174311,-3.153469,-1.136156,-15.549069,89.394150,403.372650,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2242,18.683333,3.382320,-2.152906,-1.125269,-15.912224,90.358620,403.496735,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2243,18.691667,3.514475,-0.989925,-1.154642,-16.323542,91.327293,403.546570,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2244,18.700000,3.479156,0.207182,-1.196890,-16.755478,92.243248,403.656006,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2245,18.708333,3.488900,1.502843,-1.264583,-17.222771,93.333427,403.681763,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2246,18.716667,3.628875,2.326154,-1.327868,-17.552666,93.779099,403.775635,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2247,18.725000,3.454673,2.523897,-1.380388,-17.615131,93.561615,403.796448,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2248,18.733333,3.446458,2.512662,-1.417338,-17.647583,93.233299,403.794037,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2249,18.741667,3.643016,2.675947,-1.432104,-17.692743,93.233574,403.722015,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2250,18.750000,3.755031,2.768652,-1.438856,-17.747854,93.154175,403.632599,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2251,18.758333,3.840192,2.706733,-1.462941,-17.714682,93.058304,403.558655,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2252,18.766667,3.982413,2.608392,-1.467777,-17.653791,93.083122,403.436554,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2253,18.775000,4.056241,2.529079,-1.475546,-17.638315,93.133682,403.415283,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2254,18.783333,4.057225,2.556676,-1.470285,-17.651203,93.196396,403.461884,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2255,18.791667,4.077488,2.918168,-1.445412,-17.771694,93.319603,403.560303,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2256,18.800000,3.885452,3.742527,-1.390431,-17.993555,93.353142,403.599670,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2257,18.808333,3.837602,4.919707,-1.329688,-18.389601,93.469536,403.932983,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2258,18.816667,3.778239,6.456374,-1.257037,-18.778135,93.557426,404.234131,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2259,18.825000,3.611320,7.839629,-1.184335,-19.214161,93.508057,404.482758,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2260,18.833333,3.451943,8.917102,-1.196594,-19.551708,93.460213,404.669739,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2261,18.841667,2.811764,9.406863,-1.225279,-19.667404,93.124794,404.611176,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2262,18.850000,3.058654,9.532596,-1.431394,-19.830484,93.240761,404.917511,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2263,18.858333,3.322454,9.333864,-1.662424,-19.832750,93.294167,404.862549,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2264,18.866667,3.361563,8.761886,-1.828349,-19.750092,93.260223,404.842041,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2265,18.875000,3.082573,7.789634,-1.961203,-19.507603,93.065552,404.709290,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2266,18.883333,2.910695,6.639923,-2.116538,-19.181610,92.950356,404.618408,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2267,18.891667,2.676605,5.551317,-2.190364,-18.862270,92.848450,404.569519,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2268,18.900000,2.770996,4.608709,-2.222763,-18.523472,92.883949,404.551392,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2269,18.908333,2.491843,3.950078,-2.137593,-18.221035,92.753532,404.417328,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2270,18.916667,2.408023,3.432354,-1.938143,-18.006931,92.807205,404.478668,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2271,18.925000,2.159302,2.960905,-1.756996,-17.766563,92.761398,404.457458,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2272,18.933333,1.966260,2.342129,-1.559816,-17.460651,92.740700,404.383392,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2273,18.941667,1.711735,1.673164,-1.399266,-17.114151,92.689514,404.355835,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2274,18.950000,1.490312,0.963552,-1.232802,-16.813681,92.619873,404.299103,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2275,18.958333,1.392835,0.148179,-1.080985,-16.468605,92.574371,404.302002,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2276,18.966667,1.253655,-0.749759,-0.981171,-16.108515,92.509491,404.250061,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2277,18.975000,1.336125,-1.709799,-0.902644,-15.773484,92.527153,404.310120,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2278,18.983333,1.312401,-2.796178,-0.829026,-15.355947,92.486290,404.192841,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2279,18.991667,1.183282,-3.795406,-0.771077,-14.985626,92.386383,404.126556,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2280,19.000000,1.194024,-4.256957,-0.749145,-14.826327,92.344124,404.107697,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2281,19.008333,1.189954,-4.323191,-0.697414,-14.749762,92.300926,404.050293,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2282,19.016667,1.099243,-4.359007,-0.594491,-14.688063,92.230995,404.035858,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2283,19.025000,1.021657,-4.363115,-0.456309,-14.633348,92.175117,404.073883,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2284,19.033333,0.935856,-4.401532,-0.324231,-14.560495,92.149925,404.122864,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2285,19.041667,0.867731,-4.450715,-0.221340,-14.492961,92.117653,404.081116,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2286,19.050000,0.795425,-4.510502,-0.152246,-14.472725,92.143745,404.131958,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2287,19.058333,0.751837,-4.559113,-0.110811,-14.446763,92.168884,404.168274,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2288,19.066667,0.701588,-4.602070,-0.083303,-14.409985,92.195412,404.172638,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2289,19.075000,0.707524,-4.752724,-0.115704,-14.350502,92.221924,404.224640,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2290,19.083333,0.583326,-4.888268,-0.172003,-14.304021,92.201096,404.176697,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2291,19.091667,0.639914,-5.030127,-0.207959,-14.262940,92.221367,404.146484,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2292,19.100000,0.674108,-5.076906,-0.250970,-14.258813,92.209991,404.121124,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2293,19.108333,0.690749,-5.050045,-0.323200,-14.286913,92.188324,404.104004,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2294,19.116667,0.657471,-5.026153,-0.380111,-14.324440,92.141853,404.103271,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2295,19.125000,0.691600,-4.944088,-0.439090,-14.387832,92.116028,404.107361,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2296,19.133333,0.777793,-4.835360,-0.463929,-14.449060,92.130295,404.088318,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2297,19.141667,0.832288,-4.687096,-0.478651,-14.534784,92.120781,404.053497,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2298,19.150000,0.819285,-4.465327,-0.506447,-14.638434,92.116280,404.036652,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2299,19.158333,0.691931,-4.231471,-0.557175,-14.788785,92.098511,404.124176,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2300,19.166667,0.637809,-4.028030,-0.589681,-14.885488,92.114090,404.179199,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2301,19.175000,0.609119,-3.807069,-0.632298,-14.990652,92.142204,404.241119,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2302,19.183333,0.508383,-3.406109,-0.699280,-15.111119,92.086205,404.187775,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2303,19.191667,0.494955,-2.761330,-0.765151,-15.418013,92.124557,404.320404,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2304,19.200000,0.539872,-1.890379,-0.823646,-15.783295,92.153404,404.421112,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2305,19.208333,0.383117,-0.909943,-0.879086,-16.162100,92.087166,404.447327,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2306,19.216667,0.310571,-0.011549,-0.927615,-16.558096,92.038193,404.527893,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2307,19.225000,0.425747,0.824445,-0.991430,-16.943403,92.085312,404.619629,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2308,19.233333,0.264638,1.561172,-1.094743,-17.280621,92.019493,404.672974,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2309,19.241667,0.354592,2.222105,-1.187855,-17.544752,92.026131,404.655304,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2310,19.250000,0.352999,2.849277,-1.274206,-17.814470,92.034531,404.768799,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2311,19.258333,0.373268,3.491780,-1.329156,-18.062466,92.045105,404.861053,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2312,19.266667,0.342831,4.230012,-1.376543,-18.309259,92.022064,404.935272,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2313,19.275000,0.573044,5.091373,-1.394297,-18.565117,92.133698,404.987335,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2314,19.283333,0.599841,5.929814,-1.410648,-18.797636,92.151802,405.098633,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2315,19.291667,0.312656,6.777229,-1.412051,-19.068205,92.039047,405.250916,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2316,19.300000,0.270725,7.670454,-1.399192,-19.345308,92.034561,405.460205,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2317,19.308333,0.292950,8.441745,-1.391832,-19.557993,92.020241,405.537933,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2318,19.316667,0.259875,9.027031,-1.342230,-19.748238,92.047340,405.684906,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2319,19.325000,0.264877,9.347955,-1.367294,-19.833000,92.044220,405.710236,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2320,19.333333,0.244723,9.386816,-1.434082,-19.880972,92.051476,405.756866,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2321,19.341667,0.260501,9.387531,-1.555825,-19.916725,92.060463,405.740021,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2322,19.350000,0.278299,9.322719,-1.699742,-19.953354,92.074364,405.778107,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2323,19.358333,0.299859,9.138309,-1.810593,-19.922939,92.080215,405.682373,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2324,19.366667,0.301310,8.817550,-1.886232,-19.835997,92.094963,405.643280,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2325,19.375000,0.355319,8.471180,-1.957123,-19.770935,92.114731,405.589508,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2326,19.383333,0.339741,8.123835,-2.000126,-19.671047,92.110039,405.515076,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2327,19.391667,0.353981,7.761988,-2.049173,-19.573011,92.086861,405.409790,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2328,19.400000,0.337307,7.345206,-2.054128,-19.444454,92.076439,405.401611,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2329,19.408333,0.334797,6.896701,-2.028135,-19.256094,92.055122,405.314240,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2330,19.416667,0.278175,6.479544,-1.999311,-19.099916,92.049400,405.285828,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2331,19.425000,0.530319,6.137645,-1.985936,-18.939838,92.138237,405.177704,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2332,19.433333,0.563806,5.560683,-1.964635,-18.724031,92.155235,405.111603,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2333,19.441667,0.183053,4.692839,-1.927902,-18.387541,92.018394,405.036743,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2334,19.450000,0.192695,3.769037,-1.891358,-18.062210,92.055321,405.046967,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2335,19.458333,0.281492,2.722651,-1.851741,-17.639399,92.075005,404.824402,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2336,19.466667,0.333457,1.333370,-1.772730,-17.122740,92.087631,404.653412,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2337,19.475000,0.366266,0.041232,-1.689813,-16.645767,92.114311,404.528381,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2338,19.483333,0.438004,-1.005368,-1.573633,-16.219303,92.131157,404.346344,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2339,19.491667,0.244495,-1.971759,-1.500082,-15.844609,92.024391,404.275146,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2340,19.500000,0.530881,-2.634892,-1.399690,-15.619755,92.142105,404.277100,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2341,19.508333,0.506607,-3.123179,-1.295744,-15.368958,92.083794,404.166870,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2342,19.516667,0.480738,-3.469768,-1.197251,-15.228393,92.077011,404.204376,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2343,19.525000,0.502660,-3.582515,-1.116325,-15.144922,92.070206,404.170441,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2344,19.533333,0.567015,-3.686764,-1.053687,-15.127037,92.115044,404.259796,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2345,19.541667,0.482904,-3.880435,-1.012705,-15.003482,92.065453,404.187805,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2346,19.550000,0.505671,-4.034286,-0.981483,-14.910730,92.076202,404.186249,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2347,19.558333,0.478596,-4.107753,-0.939501,-14.856111,92.065514,404.187714,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2348,19.566667,0.570430,-4.180116,-0.887717,-14.828724,92.130028,404.235168,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2349,19.575000,0.623991,-4.224323,-0.842589,-14.779519,92.162750,404.183838,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2350,19.583333,0.617731,-4.283123,-0.811920,-14.770047,92.166573,404.233185,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2351,19.591667,0.616962,-4.331966,-0.771944,-14.732826,92.150505,404.201447,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2352,19.600000,0.670233,-4.383484,-0.728519,-14.698496,92.163963,404.171722,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2353,19.608333,0.692947,-4.427113,-0.703889,-14.682632,92.173737,404.190033,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2354,19.616667,0.739727,-4.486218,-0.693477,-14.649550,92.175247,404.151459,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2355,19.625000,0.711681,-4.533314,-0.719137,-14.657025,92.166130,404.172058,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2356,19.633333,0.680552,-4.598424,-0.758605,-14.643212,92.152481,404.167999,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2357,19.641667,0.719900,-4.667925,-0.807863,-14.605935,92.140541,404.066223,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2358,19.650000,0.721953,-4.714625,-0.889647,-14.625364,92.139313,404.048492,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2359,19.658333,0.651668,-4.691633,-1.000762,-14.714589,92.142792,404.150482,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2360,19.666667,0.423263,-4.667932,-1.131699,-14.797519,92.068825,404.236328,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2361,19.675000,0.362087,-4.610975,-1.227602,-14.888400,92.062973,404.279816,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2362,19.683333,0.386055,-4.528833,-1.309289,-14.953598,92.065598,404.255188,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2363,19.691667,0.269009,-4.406547,-1.397722,-15.066087,92.043526,404.292419,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2364,19.700000,0.130469,-4.276662,-1.498914,-15.181042,92.012764,404.347290,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2365,19.708333,0.115913,-4.156503,-1.591556,-15.265403,91.990105,404.315186,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2366,19.716667,0.100025,-4.004810,-1.749254,-15.399087,92.001083,404.335999,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2367,19.725000,0.087998,-3.884075,-1.963346,-15.559372,92.011589,404.266815,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2368,19.733333,0.099207,-3.643083,-2.174767,-15.739044,92.025093,404.260559,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2369,19.741667,0.233411,-3.394382,-2.344007,-15.945900,92.089592,404.297455,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2370,19.750000,0.337210,-3.015111,-2.496127,-16.165058,92.133385,404.280518,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2371,19.758333,0.264808,-2.592639,-2.640836,-16.448822,92.142281,404.371887,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2372,19.766667,0.271381,-2.161294,-2.757017,-16.674623,92.129868,404.368835,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2373,19.775000,0.208695,-1.635271,-2.845598,-16.966593,92.134293,404.480438,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2374,19.783333,0.141934,-1.163698,-2.884570,-17.169081,92.093193,404.418091,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2375,19.791667,-0.201858,-0.609130,-2.926865,-17.390347,91.932396,404.409180,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2376,19.800000,-0.148576,-0.087837,-2.921875,-17.570127,91.893768,404.267731,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
2377,19.808333,-0.127541,0.444649,-2.892888,-17.775270,91.878471,404.197205,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
